"Informazioni cronologiche","user","level","game","datetime","event_name","value_0","value_1","value_2","value_3","value_4","value_5"
"2020/12/07 7:28:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:23","InkFinished","Construction","","","","",""
"2020/12/07 7:28:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:23","PlayerDeath","112,2396","11,97558","","","",""
"2020/12/07 7:28:23 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:24","InkFinished","Climb","","","","",""
"2020/12/07 7:28:23 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:24","InkFinished","Damage","","","","",""
"2020/12/07 7:28:26 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:27","PlayerDeath","111,2984","14,29393","","","",""
"2020/12/07 7:28:27 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:29","InkFinished","Damage","","","","",""
"2020/12/07 7:28:27 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:29","InkFinished","Climb","","","","",""
"2020/12/07 7:28:32 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:33","PlayerDeath","111,5247","15,27754","","","",""
"2020/12/07 7:28:33 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:34","InkFinished","Damage","","","","",""
"2020/12/07 7:28:33 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:34","InkFinished","Climb","","","","",""
"2020/12/07 7:28:38 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:39","PlayerDeath","112,3099","14,35068","","","",""
"2020/12/07 7:28:39 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:40","InkFinished","Damage","","","","",""
"2020/12/07 7:28:39 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:40","InkFinished","Climb","","","","",""
"2020/12/07 7:28:48 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:49","PlayerDeath","100,894","0,6379261","","","",""
"2020/12/07 7:28:48 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:49","PlayerDeath","100,894","0,6379261","","","",""
"2020/12/07 7:28:49 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:50","InkFinished","Damage","","","","",""
"2020/12/07 7:28:49 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:50","InkFinished","Climb","","","","",""
"2020/12/07 7:28:56 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:57","PlayerDeath","112,2351","7,32348","","","",""
"2020/12/07 7:28:57 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:58","InkFinished","Climb","","","","",""
"2020/12/07 7:28:57 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:28:58","InkFinished","Damage","","","","",""
"2020/12/07 7:29:11 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:12","PlayerDeath","102,7601","22,57259","","","",""
"2020/12/07 7:29:12 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:13","InkFinished","Climb","","","","",""
"2020/12/07 7:29:12 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:13","InkFinished","Damage","","","","",""
"2020/12/07 7:29:36 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:37","PlayerDeath","100,9434","0,6240711","","","",""
"2020/12/07 7:29:37 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:39","InkFinished","Damage","","","","",""
"2020/12/07 7:29:37 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:39","InkFinished","Climb","","","","",""
"2020/12/07 7:29:41 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:42","PlayerDeath","111,1187","14,70683","","","",""
"2020/12/07 7:29:42 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:43","InkFinished","Damage","","","","",""
"2020/12/07 7:29:42 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:43","InkFinished","Climb","","","","",""
"2020/12/07 7:29:47 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:48","PlayerDeath","112,1249","12,82249","","","",""
"2020/12/07 7:29:48 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:49","InkFinished","Climb","","","","",""
"2020/12/07 7:29:48 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:49","InkFinished","Damage","","","","",""
"2020/12/07 7:29:56 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:57","PlayerDeath","111,9151","12,98921","","","",""
"2020/12/07 7:29:57 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:58","InkFinished","Climb","","","","",""
"2020/12/07 7:29:57 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:29:58","InkFinished","Damage","","","","",""
"2020/12/07 7:30:08 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:09","PlayerDeath","102,7688","20,87828","","","",""
"2020/12/07 7:30:09 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:10","InkFinished","Climb","","","","",""
"2020/12/07 7:30:09 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:10","InkFinished","Damage","","","","",""
"2020/12/07 7:30:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:23","PlayerDeath","111,4649","13,28624","","","",""
"2020/12/07 7:30:23 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:24","InkFinished","Damage","","","","",""
"2020/12/07 7:30:23 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:24","InkFinished","Climb","","","","",""
"2020/12/07 7:30:27 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:28","PlayerDeath","111,3012","14,57911","","","",""
"2020/12/07 7:30:28 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:29","InkFinished","Damage","","","","",""
"2020/12/07 7:30:28 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:29","InkFinished","Climb","","","","",""
"2020/12/07 7:30:32 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:33","PlayerDeath","113,6751","11,67683","","","",""
"2020/12/07 7:30:33 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:34","InkFinished","Climb","","","","",""
"2020/12/07 7:30:33 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:34","InkFinished","Damage","","","","",""
"2020/12/07 7:30:56 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:30:57","LevelTime","725","","","","",""
"2020/12/07 7:30:59 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","build_tutorial_000","0","07/12/20 19:31:00","LevelFeedback","VeryHappy","","","","",""
"2020/12/07 7:31:24 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:31:25","InkFinished","Construction","","","","",""
"2020/12/07 7:31:24 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:31:25","InkFinished","Damage","","","","",""
"2020/12/07 7:31:24 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:31:25","InkFinished","Climb","","","","",""
"2020/12/07 7:31:32 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:31:33","PlayerDeath","8,005321","-5,788903","","","",""
"2020/12/07 7:31:43 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:31:44","InkStatusAtCheckpoint","1","0,1060076","0","0","",""
"2020/12/07 7:31:43 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:31:44","CheckpointTime","0","1","19","","",""
"2020/12/07 7:32:08 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:09","CheckpointTime","1","2","24","","",""
"2020/12/07 7:32:08 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:09","InkStatusAtCheckpoint","2","0,1170649","0","0","",""
"2020/12/07 7:32:32 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:33","InkFinished","Damage","","","","",""
"2020/12/07 7:32:33 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:34","PlayerDeath","68,31311","-10,8268","","","",""
"2020/12/07 7:32:34 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:35","InkFinished","Damage","","","","",""
"2020/12/07 7:32:34 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:35","InkFinished","Climb","","","","",""
"2020/12/07 7:32:42 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:43","PlayerDeath","69,08786","-10,78427","","","",""
"2020/12/07 7:32:43 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:44","InkFinished","Climb","","","","",""
"2020/12/07 7:32:43 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:32:44","InkFinished","Damage","","","","",""
"2020/12/07 7:33:01 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:02","EnemyKilled","Jumper (3)","11946","83,22813","-15,58567","",""
"2020/12/07 7:33:01 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:02","EnemyKilled","JumperEraser","11960","83,22813","-15,58567","",""
"2020/12/07 7:33:01 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:02","EnemyKilled","Jumper (4)","11936","86,21812","-16,25649","",""
"2020/12/07 7:33:01 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:02","EnemyKilled","JumperEraser","11966","86,21812","-16,25649","",""
"2020/12/07 7:33:02 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:03","EnemyKilled","JumperEraser","11964","89,26813","-20,62257","",""
"2020/12/07 7:33:02 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:03","EnemyKilled","Jumper (5)","11930","89,26813","-20,62257","",""
"2020/12/07 7:33:05 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:06","InkFinished","Construction","","","","",""
"2020/12/07 7:33:10 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:11","PlayerDeath","94,30981","-18,98254","","","",""
"2020/12/07 7:33:11 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:12","InkFinished","Climb","","","","",""
"2020/12/07 7:33:11 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:12","InkFinished","Damage","","","","",""
"2020/12/07 7:33:18 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:19","EnemyKilled","JumperEraser","11960","83,22813","-17,69429","",""
"2020/12/07 7:33:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:22","EnemyKilled","Jumper (3)","11946","83,22813","-16,63162","",""
"2020/12/07 7:33:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:22","EnemyKilled","Jumper (4)","11936","86,21812","-15,65341","",""
"2020/12/07 7:33:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:22","EnemyKilled","JumperEraser","11966","86,21812","-15,65341","",""
"2020/12/07 7:33:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:22","EnemyKilled","Jumper (5)","11930","89,26813","-15,67055","",""
"2020/12/07 7:33:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:22","EnemyKilled","JumperEraser","11964","89,26813","-15,67055","",""
"2020/12/07 7:33:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:23","InkFinished","Damage","","","","",""
"2020/12/07 7:33:31 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:32","EnemyKilled","Jumper (6)","11956","92,24812","-16,73795","",""
"2020/12/07 7:33:31 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:32","EnemyKilled","JumperEraser","11940","92,24812","-16,73795","",""
"2020/12/07 7:33:49 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:50","PlayerDeath","97,99516","-14,29895","","","",""
"2020/12/07 7:33:50 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:51","InkFinished","Climb","","","","",""
"2020/12/07 7:33:50 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:51","InkFinished","Damage","","","","",""
"2020/12/07 7:33:56 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:57","PlayerDeath","66,31097","-17,44262","","","",""
"2020/12/07 7:33:57 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:58","InkFinished","Damage","","","","",""
"2020/12/07 7:33:57 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:33:58","InkFinished","Climb","","","","",""
"2020/12/07 7:34:03 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:04","PlayerDeath","64,90001","-17,58944","","","",""
"2020/12/07 7:34:04 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:05","InkFinished","Climb","","","","",""
"2020/12/07 7:34:04 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:05","InkFinished","Damage","","","","",""
"2020/12/07 7:34:08 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:09","PlayerDeath","62,5868","-17,58944","","","",""
"2020/12/07 7:34:09 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:10","InkFinished","Damage","","","","",""
"2020/12/07 7:34:09 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:10","InkFinished","Climb","","","","",""
"2020/12/07 7:34:16 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:17","PlayerDeath","63,73208","-17,58991","","","",""
"2020/12/07 7:34:17 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:18","InkFinished","Damage","","","","",""
"2020/12/07 7:34:17 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:18","InkFinished","Climb","","","","",""
"2020/12/07 7:34:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:23","PlayerDeath","63,21177","-17,58944","","","",""
"2020/12/07 7:34:23 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:24","InkFinished","Climb","","","","",""
"2020/12/07 7:34:23 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:24","InkFinished","Damage","","","","",""
"2020/12/07 7:34:28 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:29","PlayerDeath","66,33855","-17,45213","","","",""
"2020/12/07 7:34:29 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:30","InkFinished","Climb","","","","",""
"2020/12/07 7:34:29 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:30","InkFinished","Damage","","","","",""
"2020/12/07 7:34:34 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:35","PlayerDeath","64,98358","-17,54029","","","",""
"2020/12/07 7:34:35 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:36","InkFinished","Damage","","","","",""
"2020/12/07 7:34:35 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:36","InkFinished","Climb","","","","",""
"2020/12/07 7:34:41 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:42","PlayerDeath","62,88283","-17,58944","","","",""
"2020/12/07 7:34:42 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:43","InkFinished","Climb","","","","",""
"2020/12/07 7:34:42 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:43","InkFinished","Damage","","","","",""
"2020/12/07 7:34:52 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:53","EnemyKilled","JumperEraser","11960","83,22813","-15,61279","",""
"2020/12/07 7:34:52 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:53","EnemyKilled","Jumper (3)","11946","83,22813","-15,60253","",""
"2020/12/07 7:34:52 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:53","EnemyKilled","JumperEraser","11966","86,21812","-16,48564","",""
"2020/12/07 7:34:52 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:53","EnemyKilled","Jumper (4)","11936","86,21812","-16,48564","",""
"2020/12/07 7:34:53 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:54","InkFinished","Damage","","","","",""
"2020/12/07 7:34:53 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:54","EnemyKilled","JumperEraser","11940","92,24812","-19,48548","",""
"2020/12/07 7:34:53 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:54","EnemyKilled","Jumper (6)","11956","92,24812","-19,48548","",""
"2020/12/07 7:34:56 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:57","EnemyKilled","Jumper (5)","11930","89,26813","-15,82882","",""
"2020/12/07 7:34:56 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:34:57","EnemyKilled","JumperEraser","11964","89,26813","-15,82882","",""
"2020/12/07 7:35:00 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:01","InkFinished","Construction","","","","",""
"2020/12/07 7:35:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:22","EnemyKilled","Jumper (7)","11972","103,6681","-16,91414","",""
"2020/12/07 7:35:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:22","EnemyKilled","JumperEraser","11970","103,6681","-16,91414","",""
"2020/12/07 7:35:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:23","EnemyKilled","JumperEraser","11954","108,0781","-16,03358","",""
"2020/12/07 7:35:21 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:23","EnemyKilled","Jumper (8)","11938","108,0781","-16,03358","",""
"2020/12/07 7:35:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:23","EnemyKilled","Jumper (9)","11950","112,7281","-17,13749","",""
"2020/12/07 7:35:22 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:23","EnemyKilled","JumperEraser","11942","112,7281","-17,13749","",""
"2020/12/07 7:35:27 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:28","PlayerDeath","110,4313","-19,07137","","","",""
"2020/12/07 7:35:28 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:29","InkFinished","Climb","","","","",""
"2020/12/07 7:35:28 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:29","InkFinished","Damage","","","","",""
"2020/12/07 7:35:33 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:34","PlayerDeath","63,75533","-17,58991","","","",""
"2020/12/07 7:35:34 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:35","InkFinished","Climb","","","","",""
"2020/12/07 7:35:34 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:35","InkFinished","Damage","","","","",""
"2020/12/07 7:35:38 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:40","PlayerDeath","63,27586","-13,51255","","","",""
"2020/12/07 7:35:40 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:41","InkFinished","Damage","","","","",""
"2020/12/07 7:35:40 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:41","InkFinished","Climb","","","","",""
"2020/12/07 7:35:49 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:50","EnemyKilled","Jumper (3)","11946","83,22813","-16,83624","",""
"2020/12/07 7:35:49 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:50","EnemyKilled","JumperEraser","11960","83,22813","-16,83624","",""
"2020/12/07 7:35:49 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:51","EnemyKilled","JumperEraser","11966","86,21812","-15,76719","",""
"2020/12/07 7:35:49 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:51","EnemyKilled","Jumper (4)","11936","86,21812","-15,76719","",""
"2020/12/07 7:35:50 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:52","EnemyKilled","JumperEraser","11940","92,24812","-19,57548","",""
"2020/12/07 7:35:50 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:52","EnemyKilled","Jumper (6)","11956","92,24812","-19,57548","",""
"2020/12/07 7:35:53 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:55","EnemyKilled","Jumper (5)","11930","89,26813","-15,88852","",""
"2020/12/07 7:35:53 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:35:55","EnemyKilled","JumperEraser","11964","89,26813","-15,88852","",""
"2020/12/07 7:36:13 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:36:15","EnemyKilled","Jumper (7)","11972","103,6681","-15,68388","",""
"2020/12/07 7:36:13 PM CET","2a7238ca-1bc1-4d7a-8b5c-5a1907f2f417","damage_tutorial_002","1","07/12/20 19:36:15","EnemyKilled","JumperEraser","11970","103,6681","-15,68388","",""
